input_code,num_sims,budget,delay,budget_used,lp_budget,obj_value,lp_obj_value,gm_value,lp_runtime,lp_work,input_file,int_filename,network
PH4_S100_0,100,3,18,12,3.0,90.4,90.7700000000046,6,4.094573974609375,3.5694910273216536,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I18-B3.csv,PH
PH1_S100_0,100,5,18,16,5.0,44.88,45.04821428571371,6,1.4264419078826904,1.227146857162591,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I18-B5.csv,PH
PH2_S100_0,100,5,18,15,5.0,37.41,37.60108333333432,6,0.820850133895874,0.6918517730182574,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I18-B5.csv,PH
PH3_S100_0,100,5,18,15,5.0,75.88,76.98599999999972,6,3.5096077919006348,2.6965523270008616,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I18-B5.csv,PH
PH4_S100_0,100,5,18,15,5.0,75.88,76.98599999999972,6,3.9745280742645264,2.6965523270008616,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I18-B5.csv,PH
PH1_S100_0,100,7,18,16,7.0,43.45,42.97649999999993,6,1.4605319499969482,1.2478143102722747,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I18-B7.csv,PH
PH2_S100_0,100,7,18,16,7.000000000000001,36.81,36.36750000000124,6,0.8269519805908203,0.9773377931701276,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I18-B7.csv,PH
PH3_S100_0,100,7,18,16,7.0,72.51,70.68666666666554,6,3.06416916847229,2.1882465731974245,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I18-B7.csv,PH
PH4_S100_0,100,7,18,16,7.0,72.51,70.68666666666554,6,2.9365479946136475,2.1882465731974245,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I18-B7.csv,PH
PH1_S100_0,100,9,18,16,9.000000000000002,42.51,41.97250000000018,6,1.2078330516815186,1.31760419327499,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I18-B9.csv,PH
PH2_S100_0,100,9,18,16,9.0,36.1,35.76166666666807,6,0.7099659442901611,0.7129177016430756,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I18-B9.csv,PH
PH3_S100_0,100,9,18,16,9.0,71.76,68.11499999999857,6,2.6331160068511963,2.5472426546665536,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I18-B9.csv,PH
PH4_S100_0,100,9,18,16,9.0,71.76,68.11499999999857,6,2.6155388355255127,2.5472426546665536,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I18-B9.csv,PH
TH1_S100_0,100,1,1,2,1.0,33.0,34.718033088237064,5,321.15849590301514,237.0206461893688,../work/dags/TH1_S100_0_dag.csv,../work/interventions/TH1_S100_0/comp_I1-B1.csv,TH
TH2_S100_0,100,1,1,2,1.0,29.19,30.189406250002087,5,190.4125199317932,136.7990646456415,../work/dags/TH2_S100_0_dag.csv,../work/interventions/TH2_S100_0/comp_I1-B1.csv,TH
TH3_S100_0,100,1,1,4,1.0,34.15,37.799000000000994,5,358.7352588176728,332.083624787865,../work/dags/TH3_S100_0_dag.csv,../work/interventions/TH3_S100_0/comp_I1-B1.csv,TH
TH4_S100_0,100,1,1,2,1.0,29.87,32.60266666666823,4,228.9339408874512,221.06779533653128,../work/dags/TH4_S100_0_dag.csv,../work/interventions/TH4_S100_0/comp_I1-B1.csv,TH
TH1_S100_0,100,2,1,4,2.0,32.15,32.07992424242643,5,112.49155116081238,84.20485922225653,../work/dags/TH1_S100_0_dag.csv,../work/interventions/TH1_S100_0/comp_I1-B2.csv,TH
TH2_S100_0,100,2,1,4,2.0,28.6,28.523333333334985,5,72.83232688903809,41.54099168653087,../work/dags/TH2_S100_0_dag.csv,../work/interventions/TH2_S100_0/comp_I1-B2.csv,TH
TH3_S100_0,100,2,1,4,2.0,33.12,32.90058823529612,5,371.90145993232727,353.1858900650014,../work/dags/TH3_S100_0_dag.csv,../work/interventions/TH3_S100_0/comp_I1-B2.csv,TH
TH4_S100_0,100,2,1,4,2.0,29.53,29.17729411764876,4,168.54616498947144,162.1846131996028,../work/dags/TH4_S100_0_dag.csv,../work/interventions/TH4_S100_0/comp_I1-B2.csv,TH
TH1_S100_0,100,3,1,4,3.0,31.96,31.977727272729474,5,169.4956340789795,84.4973408498372,../work/dags/TH1_S100_0_dag.csv,../work/interventions/TH1_S100_0/comp_I1-B3.csv,TH
TH2_S100_0,100,3,1,4,3.0,28.41,28.42400000000164,5,81.66273903846741,47.42977715077442,../work/dags/TH2_S100_0_dag.csv,../work/interventions/TH2_S100_0/comp_I1-B3.csv,TH
TH3_S100_0,100,3,1,4,3.0,32.56,32.3208333333354,5,462.14603996276855,445.90271796491857,../work/dags/TH3_S100_0_dag.csv,../work/interventions/TH3_S100_0/comp_I1-B3.csv,TH
TH4_S100_0,100,3,1,4,3.0,28.66,28.726666666668358,4,210.1601929664612,188.6455140593181,../work/dags/TH4_S100_0_dag.csv,../work/interventions/TH4_S100_0/comp_I1-B3.csv,TH
TH1_S100_0,100,4,1,5,4.0,31.94,31.940000000002197,5,95.6875958442688,74.0804269973325,../work/dags/TH1_S100_0_dag.csv,../work/interventions/TH1_S100_0/comp_I1-B4.csv,TH
TH2_S100_0,100,4,1,5,4.0,28.39,28.39000000000164,5,53.539551973342896,35.544510380537446,../work/dags/TH2_S100_0_dag.csv,../work/interventions/TH2_S100_0/comp_I1-B4.csv,TH
TH3_S100_0,100,4,1,5,4.0,32.0,32.01666666666885,5,540.4450650215149,328.0887893357028,../work/dags/TH3_S100_0_dag.csv,../work/interventions/TH3_S100_0/comp_I1-B4.csv,TH
TH4_S100_0,100,4,1,5,4.0,28.44,28.466666666668303,4,216.49525117874143,176.9781479125722,../work/dags/TH4_S100_0_dag.csv,../work/interventions/TH4_S100_0/comp_I1-B4.csv,TH
TH1_S100_0,100,1,3,2,1.0,38.93,41.54465811965871,5,66.40705895423889,25.537353400957883,../work/dags/TH1_S100_0_dag.csv,../work/interventions/TH1_S100_0/comp_I3-B1.csv,TH
TH2_S100_0,100,1,3,2,1.0,33.6,35.376605616606625,5,30.8209810256958,19.24092000407619,../work/dags/TH2_S100_0_dag.csv,../work/interventions/TH2_S100_0/comp_I3-B1.csv,TH
TH3_S100_0,100,1,3,4,1.0,50.64,48.52972222222133,5,47.84676599502564,30.26173857149072,../work/dags/TH3_S100_0_dag.csv,../work/interventions/TH3_S100_0/comp_I3-B1.csv,TH
TH4_S100_0,100,1,3,3,1.0000000000000002,35.68,40.01285714285783,4,32.87896800041199,21.696122765392563,../work/dags/TH4_S100_0_dag.csv,../work/interventions/TH4_S100_0/comp_I3-B1.csv,TH
TH1_S100_0,100,2,3,4,2.0,37.63,37.64290476190581,5,27.081977128982544,16.56322115610785,../work/dags/TH1_S100_0_dag.csv,../work/interventions/TH1_S100_0/comp_I3-B2.csv,TH
TH2_S100_0,100,2,3,4,2.0,32.78,32.768333333335384,5,18.8206889629364,11.424998728302656,../work/dags/TH2_S100_0_dag.csv,../work/interventions/TH2_S100_0/comp_I3-B2.csv,TH
TH3_S100_0,100,2,3,4,2.0,40.25,39.96634210526358,5,60.65687990188599,39.238985184882914,../work/dags/TH3_S100_0_dag.csv,../work/interventions/TH3_S100_0/comp_I3-B2.csv,TH
TH4_S100_0,100,2,3,4,2.0,34.39,34.39000000000173,4,35.30911493301392,20.01275063558366,../work/dags/TH4_S100_0_dag.csv,../work/interventions/TH4_S100_0/comp_I3-B2.csv,TH
TH1_S100_0,100,3,3,5,3.0,37.45,37.438333333334455,5,29.21766710281372,17.871308056220567,../work/dags/TH1_S100_0_dag.csv,../work/interventions/TH1_S100_0/comp_I3-B3.csv,TH
TH2_S100_0,100,3,3,5,3.0000000000000004,32.67,32.6558333333354,5,21.186190128326416,12.451741004339995,../work/dags/TH2_S100_0_dag.csv,../work/interventions/TH2_S100_0/comp_I3-B3.csv,TH
TH3_S100_0,100,3,3,5,3.0,39.12,38.95100000000082,5,43.841408014297485,30.52971758097896,../work/dags/TH3_S100_0_dag.csv,../work/interventions/TH3_S100_0/comp_I3-B3.csv,TH
TH4_S100_0,100,3,3,5,3.0000000000000004,34.04,33.96200000000181,4,42.06274914741516,24.14149514634488,../work/dags/TH4_S100_0_dag.csv,../work/interventions/TH4_S100_0/comp_I3-B3.csv,TH
TH1_S100_0,100,4,3,5,4.0,37.42,37.40500000000113,5,23.80590295791626,15.100147344176206,../work/dags/TH1_S100_0_dag.csv,../work/interventions/TH1_S100_0/comp_I3-B4.csv,TH
TH2_S100_0,100,4,3,5,4.0,32.64,32.625000000002075,5,19.278382062911987,11.17313797044591,../work/dags/TH2_S100_0_dag.csv,../work/interventions/TH2_S100_0/comp_I3-B4.csv,TH
TH3_S100_0,100,4,3,5,4.0,38.61,38.64000000000088,5,40.95516800880432,27.3499278133655,../work/dags/TH3_S100_0_dag.csv,../work/interventions/TH3_S100_0/comp_I3-B4.csv,TH
TH4_S100_0,100,4,3,5,4.0,33.87,33.82500000000184,4,29.20286798477173,17.163989302916733,../work/dags/TH4_S100_0_dag.csv,../work/interventions/TH4_S100_0/comp_I3-B4.csv,TH
TH1_S100_0,100,1,6,4,1.0,69.62,65.38749999999774,5,27.947960138320923,17.519591030359116,../work/dags/TH1_S100_0_dag.csv,../work/interventions/TH1_S100_0/comp_I6-B1.csv,TH
TH2_S100_0,100,1,6,3,1.0,45.6,50.85874999999904,5,18.945701122283936,11.562370828379349,../work/dags/TH2_S100_0_dag.csv,../work/interventions/TH2_S100_0/comp_I6-B1.csv,TH
TH3_S100_0,100,1,6,4,1.0,101.91,96.77050179211508,5,50.02727293968201,32.99357173892625,../work/dags/TH3_S100_0_dag.csv,../work/interventions/TH3_S100_0/comp_I6-B1.csv,TH
TH4_S100_0,100,1,6,3,1.0,72.37,70.86674999999858,4,31.57569694519043,19.91686201312421,../work/dags/TH4_S100_0_dag.csv,../work/interventions/TH4_S100_0/comp_I6-B1.csv,TH
TH1_S100_0,100,2,6,4,2.0,53.85,52.437499999998494,5,27.1212420463562,54.19997164612811,../work/dags/TH1_S100_0_dag.csv,../work/interventions/TH1_S100_0/comp_I6-B2.csv,TH
TH2_S100_0,100,2,6,4,2.0,43.75,42.933571428571526,5,14.463259935379028,20.157265355347025,../work/dags/TH2_S100_0_dag.csv,../work/interventions/TH2_S100_0/comp_I6-B2.csv,TH
TH3_S100_0,100,2,6,5,2.0,69.49,67.07624999999769,5,37.06960391998291,76.34890470996348,../work/dags/TH3_S100_0_dag.csv,../work/interventions/TH3_S100_0/comp_I6-B2.csv,TH
TH4_S100_0,100,2,6,4,2.0,54.55,53.109499999999294,4,35.4522500038147,63.26296570879027,../work/dags/TH4_S100_0_dag.csv,../work/interventions/TH4_S100_0/comp_I6-B2.csv,TH
TH1_S100_0,100,3,6,5,3.0,49.76,49.43166666666552,5,13.939822912216188,12.272748947315833,../work/dags/TH1_S100_0_dag.csv,../work/interventions/TH1_S100_0/comp_I6-B3.csv,TH
TH2_S100_0,100,3,6,5,3.0,41.72,41.40000000000035,5,10.031131982803345,7.165001570873077,../work/dags/TH2_S100_0_dag.csv,../work/interventions/TH2_S100_0/comp_I6-B3.csv,TH
TH3_S100_0,100,3,6,5,3.0,60.36,59.109999999997285,5,26.39083194732666,48.87391980805026,../work/dags/TH3_S100_0_dag.csv,../work/interventions/TH3_S100_0/comp_I6-B3.csv,TH
TH4_S100_0,100,3,6,5,3.0000000000000004,49.28,48.22499999999919,4,16.377525806427002,18.60546938326576,../work/dags/TH4_S100_0_dag.csv,../work/interventions/TH4_S100_0/comp_I6-B3.csv,TH
TH1_S100_0,100,4,6,5,4.0,48.49,48.55333333333225,5,10.29246997833252,7.963933872580768,../work/dags/TH1_S100_0_dag.csv,../work/interventions/TH1_S100_0/comp_I6-B4.csv,TH
TH2_S100_0,100,4,6,5,4.0,40.85,40.88333333333377,5,8.967752933502197,6.25024978088641,../work/dags/TH2_S100_0_dag.csv,../work/interventions/TH2_S100_0/comp_I6-B4.csv,TH
TH3_S100_0,100,4,6,5,4.0,55.92,56.09666666666405,5,16.721869945526123,14.622190471474028,../work/dags/TH3_S100_0_dag.csv,../work/interventions/TH3_S100_0/comp_I6-B4.csv,TH
TH4_S100_0,100,4,6,5,4.0,47.06,46.394999999999406,4,12.577181100845335,8.99849567615323,../work/dags/TH4_S100_0_dag.csv,../work/interventions/TH4_S100_0/comp_I6-B4.csv,TH
TH1_S100_0,100,1,12,4,1.0,160.01,156.75299567099464,5,21.159481048583984,42.001654617655824,../work/dags/TH1_S100_0_dag.csv,../work/interventions/TH1_S100_0/comp_I12-B1.csv,TH
TH2_S100_0,100,1,12,4,1.0,122.47,121.26750000001444,5,8.11827301979065,8.416016135127377,../work/dags/TH2_S100_0_dag.csv,../work/interventions/TH2_S100_0/comp_I12-B1.csv,TH
TH3_S100_0,100,1,12,5,1.0,219.53,216.7916666666165,5,10.99886703491211,9.641611451218656,../work/dags/TH3_S100_0_dag.csv,../work/interventions/TH3_S100_0/comp_I12-B1.csv,TH
TH4_S100_0,100,1,12,4,1.0,178.76,176.1642619047432,4,9.202294111251833,7.629587464836335,../work/dags/TH4_S100_0_dag.csv,../work/interventions/TH4_S100_0/comp_I12-B1.csv,TH
TH1_S100_0,100,2,12,5,2.0,146.03,137.38928571430026,5,12.322113037109377,18.05787092825973,../work/dags/TH1_S100_0_dag.csv,../work/interventions/TH1_S100_0/comp_I12-B2.csv,TH
TH2_S100_0,100,2,12,5,2.0,108.67,108.2445833333476,5,9.0852530002594,7.720948842035141,../work/dags/TH2_S100_0_dag.csv,../work/interventions/TH2_S100_0/comp_I12-B2.csv,TH
TH3_S100_0,100,2,12,5,2.0,209.55,199.9883333332907,5,10.058708190917969,15.164014864955536,../work/dags/TH3_S100_0_dag.csv,../work/interventions/TH3_S100_0/comp_I12-B2.csv,TH
TH4_S100_0,100,2,12,5,2.0,169.36,162.446666666659,4,9.87041401863098,12.128502242186329,../work/dags/TH4_S100_0_dag.csv,../work/interventions/TH4_S100_0/comp_I12-B2.csv,TH
TH1_S100_0,100,3,12,5,3.0,131.12,129.78166666669046,5,14.880141019821169,11.000597333727814,../work/dags/TH1_S100_0_dag.csv,../work/interventions/TH1_S100_0/comp_I12-B3.csv,TH
TH2_S100_0,100,3,12,5,3.0,104.37,103.59833333334826,5,12.912748098373411,14.04713775879357,../work/dags/TH2_S100_0_dag.csv,../work/interventions/TH2_S100_0/comp_I12-B3.csv,TH
TH3_S100_0,100,3,12,5,3.0,195.38,192.5774999999667,5,13.3565411567688,9.50386966990258,../work/dags/TH3_S100_0_dag.csv,../work/interventions/TH3_S100_0/comp_I12-B3.csv,TH
TH4_S100_0,100,3,12,5,3.0,159.29,157.04500000000056,4,15.101943016052246,26.629065700491974,../work/dags/TH4_S100_0_dag.csv,../work/interventions/TH4_S100_0/comp_I12-B3.csv,TH
TH1_S100_0,100,4,12,5,4.0,125.36,126.18333333335978,5,11.268190860748293,8.110899287173789,../work/dags/TH1_S100_0_dag.csv,../work/interventions/TH1_S100_0/comp_I12-B4.csv,TH
TH2_S100_0,100,4,12,5,4.0,101.2,101.5933333333478,5,7.418600082397461,9.426571775163,../work/dags/TH2_S100_0_dag.csv,../work/interventions/TH2_S100_0/comp_I12-B4.csv,TH
TH3_S100_0,100,4,12,5,4.0,189.0,187.1499999999741,5,11.86524510383606,10.248048482722751,../work/dags/TH3_S100_0_dag.csv,../work/interventions/TH3_S100_0/comp_I12-B4.csv,TH
TH4_S100_0,100,4,12,5,4.0,154.58,153.28000000000495,4,9.693673849105837,7.836057544643199,../work/dags/TH4_S100_0_dag.csv,../work/interventions/TH4_S100_0/comp_I12-B4.csv,TH
TH1_S100_0,100,1,18,4,1.0,218.68,216.04433333328183,5,3.6572670936584473,3.572107941424344,../work/dags/TH1_S100_0_dag.csv,../work/interventions/TH1_S100_0/comp_I18-B1.csv,TH
TH2_S100_0,100,1,18,4,1.0,177.5,175.181666666645,5,3.747942924499512,3.20008806495886,../work/dags/TH2_S100_0_dag.csv,../work/interventions/TH2_S100_0/comp_I18-B1.csv,TH
TH3_S100_0,100,1,18,3,1.0,271.88,267.7274999998998,5,14.667765855789185,49.27635982282042,../work/dags/TH3_S100_0_dag.csv,../work/interventions/TH3_S100_0/comp_I18-B1.csv,TH
TH4_S100_0,100,1,18,4,1.0,227.5,226.60499999993544,4,3.704126119613648,3.9428537067548577,../work/dags/TH4_S100_0_dag.csv,../work/interventions/TH4_S100_0/comp_I18-B1.csv,TH
TH1_S100_0,100,2,18,5,2.0,203.75,204.62333333328775,5,3.3818750381469727,3.297084281518813,../work/dags/TH1_S100_0_dag.csv,../work/interventions/TH1_S100_0/comp_I18-B2.csv,TH
TH2_S100_0,100,2,18,5,2.0,168.39,163.24733333332756,5,3.0149919986724854,2.820042710009376,../work/dags/TH2_S100_0_dag.csv,../work/interventions/TH2_S100_0/comp_I18-B2.csv,TH
TH3_S100_0,100,2,18,4,2.0,262.11,261.2633333332394,5,3.914575099945069,3.409085593935628,../work/dags/TH3_S100_0_dag.csv,../work/interventions/TH3_S100_0/comp_I18-B2.csv,TH
TH4_S100_0,100,2,18,5,2.0,219.3,218.0191666666108,4,3.4493350982666016,3.401021861564346,../work/dags/TH4_S100_0_dag.csv,../work/interventions/TH4_S100_0/comp_I18-B2.csv,TH
TH1_S100_0,100,3,18,5,3.0,203.75,199.40999999996188,5,3.657969951629639,3.440207505401589,../work/dags/TH1_S100_0_dag.csv,../work/interventions/TH1_S100_0/comp_I18-B3.csv,TH
TH2_S100_0,100,3,18,5,3.0000000000000004,160.45,158.57333333333156,5,3.075576066970825,2.751665331019586,../work/dags/TH2_S100_0_dag.csv,../work/interventions/TH2_S100_0/comp_I18-B3.csv,TH
TH3_S100_0,100,3,18,5,3.0,258.44,258.2183333332429,5,5.92783784866333,14.227886567587456,../work/dags/TH3_S100_0_dag.csv,../work/interventions/TH3_S100_0/comp_I18-B3.csv,TH
TH4_S100_0,100,3,18,5,3.0,214.18,213.79666666661615,4,3.51678204536438,2.993802732147165,../work/dags/TH4_S100_0_dag.csv,../work/interventions/TH4_S100_0/comp_I18-B3.csv,TH
TH1_S100_0,100,4,18,5,4.0,198.29,196.67999999996536,5,3.495922088623047,3.3698151431455665,../work/dags/TH1_S100_0_dag.csv,../work/interventions/TH1_S100_0/comp_I18-B4.csv,TH
TH2_S100_0,100,4,18,5,4.0,154.81,155.39333333333587,5,3.447017908096313,2.565429696737008,../work/dags/TH2_S100_0_dag.csv,../work/interventions/TH2_S100_0/comp_I18-B4.csv,TH
TH3_S100_0,100,4,18,5,4.0,257.56,256.91499999991123,5,3.610751152038574,2.9145454879237933,../work/dags/TH3_S100_0_dag.csv,../work/interventions/TH3_S100_0/comp_I18-B4.csv,TH
TH4_S100_0,100,4,18,5,4.0,212.95,211.919999999952,4,3.112628936767578,2.931583280066013,../work/dags/TH4_S100_0_dag.csv,../work/interventions/TH4_S100_0/comp_I18-B4.csv,TH
VN1_S100_0,100,1,1,4,1.0,71.95,70.63535714285578,6,156.72373700141907,99.65174380022567,../work/dags/VN1_S100_0_dag.csv,../work/interventions/VN1_S100_0/comp_I1-B1.csv,VN
VN2_S100_0,100,1,1,4,1.0,68.2,65.06888888888642,6,160.64473509788513,85.03962129223699,../work/dags/VN2_S100_0_dag.csv,../work/interventions/VN2_S100_0/comp_I1-B1.csv,VN
VN3_S100_0,100,1,1,4,1.0,83.47,73.4654999999997,6,215.48029017448425,137.6604185681171,../work/dags/VN3_S100_0_dag.csv,../work/interventions/VN3_S100_0/comp_I1-B1.csv,VN
VN4_S100_0,100,1,1,4,1.0,77.96,68.79649999999758,6,237.5239779949188,132.92274337369608,../work/dags/VN4_S100_0_dag.csv,../work/interventions/VN4_S100_0/comp_I1-B1.csv,VN
VN1_S100_0,100,2,1,4,2.0,48.86,44.90749999999986,6,256.2768189907074,152.5555874158229,../work/dags/VN1_S100_0_dag.csv,../work/interventions/VN1_S100_0/comp_I1-B2.csv,VN
VN2_S100_0,100,2,1,4,2.0,46.44,42.49333333333357,6,208.11185002326965,121.74694144004404,../work/dags/VN2_S100_0_dag.csv,../work/interventions/VN2_S100_0/comp_I1-B2.csv,VN
VN3_S100_0,100,2,1,4,2.0,48.15,44.19749999999994,6,343.19970297813416,235.73027968190175,../work/dags/VN3_S100_0_dag.csv,../work/interventions/VN3_S100_0/comp_I1-B2.csv,VN
VN4_S100_0,100,2,1,4,2.0,45.9,41.93583333333363,6,297.04327607154846,197.46873719350617,../work/dags/VN4_S100_0_dag.csv,../work/interventions/VN4_S100_0/comp_I1-B2.csv,VN
VN1_S100_0,100,3,1,4,3.0,38.32,39.29250000000078,6,176.65889406204224,98.17746808455728,../work/dags/VN1_S100_0_dag.csv,../work/interventions/VN1_S100_0/comp_I1-B3.csv,VN
VN2_S100_0,100,3,1,4,3.0,36.38,37.06750000000125,6,148.09492993354797,81.77379086643951,../work/dags/VN2_S100_0_dag.csv,../work/interventions/VN2_S100_0/comp_I1-B3.csv,VN
VN3_S100_0,100,3,1,4,3.0,37.61,38.582500000000906,6,263.4249370098114,155.23779940110387,../work/dags/VN3_S100_0_dag.csv,../work/interventions/VN3_S100_0/comp_I1-B3.csv,VN
VN4_S100_0,100,3,1,4,3.0,35.84,36.51000000000138,6,227.5072751045227,133.61655680891198,../work/dags/VN4_S100_0_dag.csv,../work/interventions/VN4_S100_0/comp_I1-B3.csv,VN
VN1_S100_0,100,5,1,5,5.0,33.91,33.91000000000182,6,252.03867197036743,141.07155617166703,../work/dags/VN1_S100_0_dag.csv,../work/interventions/VN1_S100_0/comp_I1-B5.csv,VN
VN2_S100_0,100,5,1,5,5.0,31.85,31.85000000000218,6,170.00200605392456,89.96642550219966,../work/dags/VN2_S100_0_dag.csv,../work/interventions/VN2_S100_0/comp_I1-B5.csv,VN
VN3_S100_0,100,5,1,5,5.0,33.38,33.38000000000193,6,352.352117061615,210.64858120100516,../work/dags/VN3_S100_0_dag.csv,../work/interventions/VN3_S100_0/comp_I1-B5.csv,VN
VN4_S100_0,100,5,1,5,5.0,31.5,31.500000000002125,6,280.8739490509033,153.31692714685903,../work/dags/VN4_S100_0_dag.csv,../work/interventions/VN4_S100_0/comp_I1-B5.csv,VN
VN1_S100_0,100,7,1,5,5.0,33.91,33.91000000000182,6,174.06614303588867,94.46217569055084,../work/dags/VN1_S100_0_dag.csv,../work/interventions/VN1_S100_0/comp_I1-B7.csv,VN
VN2_S100_0,100,7,1,5,5.0,31.85,31.85000000000218,6,141.62236404418945,73.52880552003451,../work/dags/VN2_S100_0_dag.csv,../work/interventions/VN2_S100_0/comp_I1-B7.csv,VN
VN3_S100_0,100,7,1,5,5.0,33.38,33.38000000000193,6,351.9660758972168,184.16314202742467,../work/dags/VN3_S100_0_dag.csv,../work/interventions/VN3_S100_0/comp_I1-B7.csv,VN
VN4_S100_0,100,7,1,5,5.0,31.5,31.500000000002125,6,197.75021481513977,106.0038461384584,../work/dags/VN4_S100_0_dag.csv,../work/interventions/VN4_S100_0/comp_I1-B7.csv,VN
VN1_S100_0,100,1,3,2,1.0,112.39,195.4645945946238,6,246.68431210517883,156.92485682398868,../work/dags/VN1_S100_0_dag.csv,../work/interventions/VN1_S100_0/comp_I3-B1.csv,VN
VN2_S100_0,100,1,3,2,1.0,103.86,183.77096774186356,6,229.53060698509216,141.69885339321354,../work/dags/VN2_S100_0_dag.csv,../work/interventions/VN2_S100_0/comp_I3-B1.csv,VN
VN3_S100_0,100,1,3,2,1.0,108.53,203.58666666657277,6,311.7810549736023,198.29826042830663,../work/dags/VN3_S100_0_dag.csv,../work/interventions/VN3_S100_0/comp_I3-B1.csv,VN
VN4_S100_0,100,1,3,2,1.0,103.66,197.37999999991072,6,231.8297910690308,160.04998044267174,../work/dags/VN4_S100_0_dag.csv,../work/interventions/VN4_S100_0/comp_I3-B1.csv,VN
VN1_S100_0,100,2,3,4,2.0,71.51,64.89749999999802,6,147.19881296157837,101.3056779497184,../work/dags/VN1_S100_0_dag.csv,../work/interventions/VN1_S100_0/comp_I3-B2.csv,VN
VN2_S100_0,100,2,3,4,2.0,67.61,61.734999999997946,6,154.18279504776,91.16828218418053,../work/dags/VN2_S100_0_dag.csv,../work/interventions/VN2_S100_0/comp_I3-B2.csv,VN
VN3_S100_0,100,2,3,4,2.0,78.42,69.83249999999965,6,209.72737097740173,153.2356244383682,../work/dags/VN3_S100_0_dag.csv,../work/interventions/VN3_S100_0/comp_I3-B2.csv,VN
VN4_S100_0,100,2,3,4,2.0,68.35,66.50999999999682,6,225.86911487579343,143.4567878588696,../work/dags/VN4_S100_0_dag.csv,../work/interventions/VN4_S100_0/comp_I3-B2.csv,VN
VN1_S100_0,100,3,3,5,3.0,58.17,54.70499999999871,6,294.91570496559143,189.6689461764269,../work/dags/VN1_S100_0_dag.csv,../work/interventions/VN1_S100_0/comp_I3-B3.csv,VN
VN2_S100_0,100,3,3,5,3.0,54.55,52.3565909090896,6,203.20955109596247,134.53551091440465,../work/dags/VN2_S100_0_dag.csv,../work/interventions/VN2_S100_0/comp_I3-B3.csv,VN
VN3_S100_0,100,3,3,4,3.0,54.5,54.42499999999776,6,247.84182596206665,150.94407708210267,../work/dags/VN3_S100_0_dag.csv,../work/interventions/VN3_S100_0/comp_I3-B3.csv,VN
VN4_S100_0,100,3,3,4,3.0,52.16,52.00999999999828,6,166.8677749633789,122.87033855942089,../work/dags/VN4_S100_0_dag.csv,../work/interventions/VN4_S100_0/comp_I3-B3.csv,VN
VN1_S100_0,100,5,3,5,5.0,51.24,51.239999999998375,6,219.98539400100708,133.29041810973803,../work/dags/VN1_S100_0_dag.csv,../work/interventions/VN1_S100_0/comp_I3-B5.csv,VN
VN2_S100_0,100,5,3,5,5.0,49.01,49.00999999999882,6,149.5010359287262,89.48669223408979,../work/dags/VN2_S100_0_dag.csv,../work/interventions/VN2_S100_0/comp_I3-B5.csv,VN
VN3_S100_0,100,5,3,5,5.0,50.71,50.70999999999848,6,299.3128271102905,188.24990491146784,../work/dags/VN3_S100_0_dag.csv,../work/interventions/VN3_S100_0/comp_I3-B5.csv,VN
VN4_S100_0,100,5,3,5,5.0,48.69,48.68999999999888,6,239.6575508117676,142.03407119434192,../work/dags/VN4_S100_0_dag.csv,../work/interventions/VN4_S100_0/comp_I3-B5.csv,VN
VN1_S100_0,100,7,3,5,5.0,51.24,51.239999999998375,6,156.72715711593628,100.98411918914267,../work/dags/VN1_S100_0_dag.csv,../work/interventions/VN1_S100_0/comp_I3-B7.csv,VN
VN2_S100_0,100,7,3,5,5.0,49.01,49.00999999999882,6,114.74263906478882,66.46575308671675,../work/dags/VN2_S100_0_dag.csv,../work/interventions/VN2_S100_0/comp_I3-B7.csv,VN
VN3_S100_0,100,7,3,5,5.0,50.71,50.70999999999848,6,223.52940678596497,130.28294006469432,../work/dags/VN3_S100_0_dag.csv,../work/interventions/VN3_S100_0/comp_I3-B7.csv,VN
VN4_S100_0,100,7,3,5,5.0,48.69,48.68999999999888,6,189.7727742195129,110.5851948235364,../work/dags/VN4_S100_0_dag.csv,../work/interventions/VN4_S100_0/comp_I3-B7.csv,VN
VN1_S100_0,100,1,6,4,1.0,348.26,342.7332777776485,6,381.40341806411743,300.85630845152093,../work/dags/VN1_S100_0_dag.csv,../work/interventions/VN1_S100_0/comp_I6-B1.csv,VN
