network_path,random_seed,suitability_thresh,exposure_delay,kernel,kernel_parameters,alpha_S,alpha_L,alpha_LD,start_month,number_of_time_steps,number_of_simulations,seeding,interventions,interventions_type,time_step,accumulated_probabilities,infections_mean,infections_std,infections_min,infections_25_per,infections_50_per,infections_75_per,infections_max,filename,network,node_count,input_code
../input/networks/BD,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD2_S100_0/new_I6-B2.csv,none,24,198.65,198.65,1.622910466981584,195.0,198.0,199.0,199.0,203.0,../work/sim_summaries/BD2_S100_I6-B2_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD2_S100_0/new_I6-B3.csv,none,24,164.25999999999996,164.26,6.829259687461582,152.0,159.0,163.0,169.0,183.0,../work/sim_summaries/BD2_S100_I6-B3_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD2_S100_0/new_I6-B4.csv,none,24,145.26000000000002,145.26,15.57427301025572,111.0,133.5,149.0,155.25,174.0,../work/sim_summaries/BD2_S100_I6-B4_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,500,0.2,50,3,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD3_S100_0/new_I12-B1.csv,none,24,203.17000000000004,203.17,1.3710940849916131,199.0,203.0,204.0,204.0,204.0,../work/sim_summaries/BD3_S100_I1-B1_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,500,0.2,50,3,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD3_S100_0/new_I12-B2.csv,none,24,202.72000000000003,202.72,1.456992890452209,198.0,202.0,203.0,204.0,204.0,../work/sim_summaries/BD3_S100_I1-B2_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,500,0.2,50,3,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD3_S100_0/new_I12-B3.csv,none,24,202.01000000000005,202.01,1.9305884380601983,196.0,201.0,203.0,203.0,204.0,../work/sim_summaries/BD3_S100_I1-B3_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,500,0.2,50,3,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD3_S100_0/new_I12-B4.csv,none,24,201.88,201.88,2.001413641818344,196.0,201.0,203.0,203.0,204.0,../work/sim_summaries/BD3_S100_I1-B4_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,500,0.2,50,3,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD3_S100_0/new_I18-B1.csv,none,24,203.76000000000005,203.76,0.4521553322083511,202.0,204.0,204.0,204.0,204.0,../work/sim_summaries/BD3_S100_I12-B1_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,500,0.2,50,3,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD3_S100_0/new_I18-B2.csv,none,24,203.75000000000009,203.75,0.4793724854411023,202.0,204.0,204.0,204.0,204.0,../work/sim_summaries/BD3_S100_I12-B2_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,500,0.2,50,3,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD3_S100_0/new_I18-B3.csv,none,24,203.75000000000009,203.75,0.4793724854411023,202.0,204.0,204.0,204.0,204.0,../work/sim_summaries/BD3_S100_I12-B3_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,500,0.2,50,3,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD3_S100_0/new_I18-B4.csv,none,24,203.75000000000009,203.75,0.4793724854411023,202.0,204.0,204.0,204.0,204.0,../work/sim_summaries/BD3_S100_I12-B4_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,500,0.2,50,3,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD3_S100_0/new_I1-B1.csv,none,24,193.34,193.34,1.1121005695384194,189.0,193.0,194.0,194.0,195.0,../work/sim_summaries/BD3_S100_I18-B1_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,500,0.2,50,3,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD3_S100_0/new_I1-B2.csv,none,24,192.82000000000005,192.82,2.33281379497383,182.0,192.75,193.0,194.0,195.0,../work/sim_summaries/BD3_S100_I18-B2_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,500,0.2,50,3,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD3_S100_0/new_I1-B3.csv,none,24,150.98,150.98,21.685064450031504,71.0,139.0,148.5,169.0,187.0,../work/sim_summaries/BD3_S100_I18-B3_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,500,0.2,50,3,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD3_S100_0/new_I1-B4.csv,none,24,108.25000000000004,108.25,48.87902506095116,24.0,74.5,120.0,146.25,180.0,../work/sim_summaries/BD3_S100_I18-B4_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,500,0.2,50,3,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD3_S100_0/new_I3-B1.csv,none,24,194.08000000000004,194.08,0.7477913607363481,193.0,194.0,194.0,194.0,197.0,../work/sim_summaries/BD3_S100_I3-B1_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,500,0.2,50,3,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD3_S100_0/new_I3-B2.csv,none,24,172.25,172.25,1.9816073467686972,166.0,171.0,172.0,173.0,177.0,../work/sim_summaries/BD3_S100_I3-B2_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,500,0.2,50,3,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD3_S100_0/new_I3-B3.csv,none,24,163.09,163.09,3.2320834822701654,157.0,161.0,163.0,165.0,172.0,../work/sim_summaries/BD3_S100_I3-B3_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,500,0.2,50,3,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD3_S100_0/new_I3-B4.csv,none,24,155.25,155.25,4.108072860388752,145.0,152.0,155.0,159.0,164.0,../work/sim_summaries/BD3_S100_I3-B4_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,500,0.2,50,3,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD3_S100_0/new_I6-B1.csv,none,24,202.15,202.15,0.5,200.0,202.0,202.0,202.0,203.0,../work/sim_summaries/BD3_S100_I6-B1_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,500,0.2,50,3,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD3_S100_0/new_I6-B2.csv,none,24,183.47000000000003,183.47,4.606659650040703,176.0,180.0,182.0,186.0,197.0,../work/sim_summaries/BD3_S100_I6-B2_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,500,0.2,50,3,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD3_S100_0/new_I6-B3.csv,none,24,163.11,163.11,5.473342191702868,152.0,159.0,162.0,167.0,177.0,../work/sim_summaries/BD3_S100_I6-B3_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,500,0.2,50,3,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD3_S100_0/new_I6-B4.csv,none,24,155.28999999999996,155.29,6.733445843644466,142.0,150.0,155.0,161.0,171.0,../work/sim_summaries/BD3_S100_I6-B4_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD4_S100_0/new_I12-B1.csv,none,24,202.17,202.17,2.165174311222956,199.0,199.0,203.0,204.0,204.0,../work/sim_summaries/BD4_S100_I1-B1_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD4_S100_0/new_I12-B2.csv,none,24,201.77999999999997,201.78,2.3206582138381657,196.0,199.0,203.0,204.0,204.0,../work/sim_summaries/BD4_S100_I1-B2_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD4_S100_0/new_I12-B3.csv,none,24,201.74,201.74,2.355393552652887,196.0,199.0,203.0,204.0,204.0,../work/sim_summaries/BD4_S100_I1-B3_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD4_S100_0/new_I12-B4.csv,none,24,201.74,201.74,2.355393552652887,196.0,199.0,203.0,204.0,204.0,../work/sim_summaries/BD4_S100_I1-B4_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD4_S100_0/new_I18-B1.csv,none,24,203.5,203.5,0.6276459144608478,202.0,203.0,204.0,204.0,204.0,../work/sim_summaries/BD4_S100_I12-B1_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD4_S100_0/new_I18-B2.csv,none,24,203.5,203.5,0.6276459144608478,202.0,203.0,204.0,204.0,204.0,../work/sim_summaries/BD4_S100_I12-B2_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD4_S100_0/new_I18-B3.csv,none,24,203.5,203.5,0.6276459144608478,202.0,203.0,204.0,204.0,204.0,../work/sim_summaries/BD4_S100_I12-B3_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD4_S100_0/new_I18-B4.csv,none,24,203.5,203.5,0.6276459144608478,202.0,203.0,204.0,204.0,204.0,../work/sim_summaries/BD4_S100_I12-B4_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD4_S100_0/new_I1-B1.csv,none,24,193.18999999999997,193.19,0.9712534856222312,190.0,193.0,193.0,194.0,195.0,../work/sim_summaries/BD4_S100_I18-B1_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD4_S100_0/new_I1-B2.csv,none,24,192.94000000000003,192.94,1.1618515352225474,189.0,192.0,193.0,194.0,195.0,../work/sim_summaries/BD4_S100_I18-B2_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD4_S100_0/new_I1-B3.csv,none,24,182.56,182.56,9.046814272706634,146.0,180.75,185.0,188.0,192.0,../work/sim_summaries/BD4_S100_I18-B3_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD4_S100_0/new_I1-B4.csv,none,24,129.2,129.2,64.25124296246901,18.0,37.75,170.0,179.0,186.0,../work/sim_summaries/BD4_S100_I18-B4_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD4_S100_0/new_I3-B1.csv,none,24,193.86999999999995,193.87,0.580055727033745,192.0,194.0,194.0,194.0,196.0,../work/sim_summaries/BD4_S100_I3-B1_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD4_S100_0/new_I3-B2.csv,none,24,179.32,179.32,2.173671659853089,174.0,178.0,179.0,181.0,184.0,../work/sim_summaries/BD4_S100_I3-B2_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD4_S100_0/new_I3-B3.csv,none,24,174.15,174.15,3.25475565034218,166.0,172.0,174.0,176.0,181.0,../work/sim_summaries/BD4_S100_I3-B3_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD4_S100_0/new_I3-B4.csv,none,24,167.6,167.6,4.235492172037854,155.0,165.0,168.0,171.0,176.0,../work/sim_summaries/BD4_S100_I3-B4_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD4_S100_0/new_I6-B1.csv,none,24,202.03,202.03,0.744745906095807,199.0,202.0,202.0,202.0,203.0,../work/sim_summaries/BD4_S100_I6-B1_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD4_S100_0/new_I6-B2.csv,none,24,200.29000000000005,200.29,1.6036259419254109,198.0,199.0,200.0,202.0,203.0,../work/sim_summaries/BD4_S100_I6-B2_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD4_S100_0/new_I6-B3.csv,none,24,196.8,196.8,2.441228371045191,193.0,194.0,197.0,198.0,202.0,../work/sim_summaries/BD4_S100_I6-B3_summary.csv,BD,211,
../input/networks/BD,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_BD_Rajshahi.csv,../work/interventions/BD4_S100_0/new_I6-B4.csv,none,24,180.68999999999997,180.69,6.571587142826122,162.0,176.0,181.5,187.0,192.0,../work/sim_summaries/BD4_S100_I6-B4_summary.csv,BD,211,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/new_I12-B10.csv,none,24,312.74,312.74,39.342736420982575,273.0,284.0,301.5,326.0,490.0,../work/sim_summaries/ID1_S100_I1-B10_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/new_I12-B16.csv,none,24,298.27,298.27,18.29160816584833,273.0,283.0,294.0,309.5,349.0,../work/sim_summaries/ID1_S100_I1-B16_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/new_I12-B1.csv,none,24,382.8,382.8,56.674509261219015,308.0,337.0,374.5,414.75,579.0,../work/sim_summaries/ID1_S100_I1-B1_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/new_I12-B4.csv,none,24,342.80999999999995,342.81,53.52176844023091,282.0,298.5,332.5,370.75,540.0,../work/sim_summaries/ID1_S100_I1-B4_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/new_I12-B7.csv,none,24,328.7099999999999,328.71,45.38862381387181,280.0,290.75,315.5,349.5,514.0,../work/sim_summaries/ID1_S100_I1-B7_summary.csv,ID,3296,
