node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
657725,0.0,0.03,0.0,0.0,0.0,0.38,0.01,0.0,0.0,0.36,0.05,0.0,0.02,0.05,0.03,0.02,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657726,0.0,0.02,0.0,0.0,0.0,0.14,0.0,0.0,0.01,0.46,0.08,0.01,0.0,0.16,0.04,0.01,0.02,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0
657727,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.02,0.29,0.26,0.01,0.0,0.07,0.04,0.06,0.03,0.12,0.03,0.02,0.0,0.0,0.01,0.0,0.0
659155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659157,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659158,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.38,0.02,0.01,0.0,0.2,0.02,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0
659159,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.01,0.0,0.36,0.02,0.0,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
659160,0.0,0.03,0.0,0.0,0.0,0.59,0.0,0.01,0.0,0.28,0.03,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
659161,0.0,0.13,0.0,0.0,0.0,0.48,0.01,0.0,0.02,0.32,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
659162,0.0,0.11,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.32,0.0,0.03,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
659163,0.0,0.04,0.0,0.0,0.0,0.51,0.0,0.01,0.0,0.31,0.0,0.02,0.0,0.05,0.02,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0
659164,0.0,0.07,0.0,0.0,0.0,0.45,0.01,0.0,0.0,0.3,0.01,0.0,0.0,0.08,0.03,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0
659165,0.0,0.07,0.0,0.0,0.0,0.31,0.02,0.0,0.01,0.35,0.02,0.01,0.0,0.11,0.03,0.03,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0
659166,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.38,0.02,0.0,0.01,0.2,0.05,0.02,0.04,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0
659167,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.27,0.03,0.0,0.0,0.19,0.18,0.07,0.04,0.07,0.04,0.01,0.02,0.03,0.01,0.0,0.0
659168,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.25,0.29,0.06,0.01,0.08,0.05,0.05,0.0,0.12,0.02,0.02,0.0
660593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660596,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660598,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.24,0.01,0.01,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660599,0.0,0.07,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.41,0.01,0.01,0.01,0.14,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
660600,0.0,0.08,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.37,0.01,0.0,0.01,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
660601,0.0,0.04,0.0,0.0,0.0,0.43,0.01,0.01,0.0,0.4,0.0,0.0,0.0,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
660602,0.0,0.07,0.0,0.0,0.0,0.43,0.01,0.01,0.0,0.34,0.01,0.02,0.0,0.08,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660603,0.0,0.04,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.36,0.05,0.01,0.0,0.04,0.0,0.02,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0
660604,0.0,0.06,0.0,0.0,0.0,0.4,0.02,0.0,0.0,0.31,0.03,0.03,0.0,0.04,0.03,0.04,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0
660605,0.0,0.09,0.0,0.0,0.0,0.33,0.03,0.0,0.01,0.25,0.04,0.0,0.01,0.12,0.04,0.03,0.01,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0
660606,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.29,0.03,0.0,0.01,0.17,0.01,0.01,0.05,0.09,0.05,0.0,0.01,0.0,0.0,0.0,0.0
660607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.03,0.0,0.0,0.01,0.05,0.07,0.08,0.29,0.05,0.02,0.02,0.04,0.02,0.0,0.0
660608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.17,0.07,0.03,0.04,0.22,0.19,0.05,0.01,0.08,0.04,0.01,0.03
660609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.34,0.21,0.05,0.01,0.1,0.04,0.05,0.0
662034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.28,0.01,0.02,0.02,0.19,0.05,0.02,0.04
662037,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.28,0.01,0.0,0.0,0.19,0.03,0.04,0.04,0.13,0.01,0.02,0.01
662038,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.29,0.01,0.0,0.0,0.26,0.01,0.01,0.01,0.13,0.02,0.0,0.01,0.0,0.0,0.0,0.0
662039,0.0,0.06,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.19,0.02,0.0,0.02,0.2,0.01,0.03,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.01,0.0
662040,0.0,0.06,0.0,0.0,0.0,0.44,0.0,0.0,0.01,0.22,0.02,0.03,0.0,0.11,0.01,0.03,0.02,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0
662041,0.0,0.02,0.0,0.0,0.0,0.45,0.0,0.0,0.01,0.3,0.01,0.0,0.0,0.1,0.01,0.03,0.01,0.03,0.01,0.0,0.0,0.0,0.0,0.01,0.0
662042,0.0,0.1,0.0,0.0,0.0,0.29,0.01,0.0,0.0,0.38,0.03,0.02,0.0,0.09,0.01,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0
662043,0.0,0.08,0.0,0.0,0.0,0.36,0.01,0.0,0.0,0.33,0.06,0.01,0.0,0.05,0.0,0.02,0.0,0.05,0.0,0.01,0.0,0.01,0.0,0.0,0.0
662044,0.0,0.06,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.25,0.07,0.03,0.01,0.08,0.0,0.01,0.0,0.04,0.02,0.0,0.0,0.01,0.0,0.0,0.0
662045,0.0,0.12,0.0,0.0,0.0,0.25,0.02,0.0,0.01,0.25,0.03,0.03,0.01,0.14,0.02,0.03,0.0,0.05,0.0,0.01,0.01,0.01,0.0,0.0,0.0
662046,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.24,0.04,0.0,0.01,0.04,0.01,0.04,0.12,0.18,0.01,0.03,0.01,0.01,0.01,0.0,0.0
662047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.02,0.0,0.0,0.04,0.02,0.02,0.09,0.27,0.06,0.01,0.05,0.07,0.05,0.0,0.01
662048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.21,0.1,0.07,0.07,0.08,0.25,0.04,0.02,0.04
662049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.13,0.12,0.04,0.04,0.17,0.19,0.08,0.01
662050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.15,0.29,0.08,0.02
663475,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.16,0.02,0.01,0.05,0.21,0.05,0.06,0.06
663476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.28,0.02,0.03,0.03,0.18,0.05,0.03,0.08
663477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.28,0.01,0.02,0.02,0.19,0.05,0.02,0.04,0.12,0.01,0.01,0.03
663478,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.28,0.01,0.0,0.0,0.2,0.03,0.03,0.03,0.15,0.01,0.02,0.01,0.05,0.0,0.0,0.0
663479,0.0,0.11,0.0,0.0,0.0,0.18,0.02,0.0,0.0,0.23,0.02,0.0,0.01,0.18,0.03,0.05,0.01,0.08,0.01,0.03,0.01,0.01,0.0,0.01,0.0
663480,0.0,0.08,0.0,0.0,0.0,0.28,0.01,0.0,0.0,0.26,0.01,0.02,0.02,0.12,0.04,0.02,0.0,0.07,0.01,0.01,0.02,0.01,0.0,0.01,0.0
663481,0.0,0.03,0.0,0.0,0.0,0.29,0.02,0.0,0.0,0.35,0.01,0.01,0.0,0.11,0.02,0.05,0.03,0.03,0.01,0.0,0.01,0.01,0.0,0.01,0.0
663482,0.0,0.07,0.0,0.0,0.0,0.25,0.02,0.0,0.0,0.32,0.03,0.01,0.0,0.18,0.02,0.01,0.02,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0
663483,0.0,0.06,0.0,0.0,0.0,0.28,0.01,0.02,0.0,0.26,0.04,0.05,0.0,0.13,0.05,0.01,0.02,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0
663484,0.0,0.03,0.0,0.0,0.0,0.29,0.0,0.0,0.01,0.27,0.1,0.0,0.01,0.07,0.04,0.05,0.06,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0
663485,0.0,0.03,0.0,0.0,0.0,0.21,0.01,0.0,0.0,0.3,0.08,0.04,0.01,0.08,0.05,0.08,0.04,0.02,0.01,0.0,0.0,0.01,0.01,0.0,0.0
663486,0.0,0.0,0.0,0.0,0.0,0.14,0.01,0.0,0.0,0.23,0.03,0.0,0.0,0.04,0.01,0.03,0.16,0.23,0.02,0.03,0.01,0.02,0.01,0.0,0.01
663487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.01,0.0,0.0,0.02,0.0,0.03,0.11,0.17,0.02,0.03,0.13,0.17,0.01,0.03,0.01
663488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.07,0.1,0.18,0.02,0.03,0.1,0.23,0.06,0.01,0.04
663489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.09,0.16,0.11,0.04,0.08,0.06
664916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.16,0.02,0.01,0.05,0.22,0.05,0.06,0.06,0.14,0.02,0.02,0.07
664917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.28,0.01,0.01,0.0,0.21,0.05,0.04,0.09,0.08,0.0,0.01,0.03
664918,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.18,0.02,0.0,0.0,0.23,0.02,0.02,0.02,0.16,0.03,0.06,0.02,0.07,0.0,0.02,0.01
664919,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.17,0.02,0.0,0.0,0.24,0.04,0.02,0.04,0.1,0.02,0.03,0.02,0.06,0.0,0.01,0.01
666355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.09,0.01,0.06,0.12,0.09,0.05,0.08,0.11,0.11,0.1,0.03
666356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.12,0.04,0.02,0.06,0.2,0.07,0.06,0.08,0.09,0.04,0.07,0.04
666357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.18,0.03,0.01,0.03,0.23,0.08,0.03,0.08,0.09,0.01,0.05,0.02
666358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.17,0.03,0.01,0.02,0.22,0.09,0.04,0.07,0.03,0.01,0.06,0.01
666359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.17,0.02,0.02,0.01,0.23,0.08,0.03,0.05,0.05,0.02,0.04,0.04
667793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.01,0.01,0.05,0.17,0.06
667794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.04,0.01,0.03,0.03,0.13,0.05,0.12,0.11,0.04,0.1
667795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.04,0.04,0.1,0.01,0.08,0.15,0.09,0.08,0.07,0.07,0.08,0.04
667796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.11,0.02,0.04,0.01,0.15,0.16,0.1,0.07,0.07,0.05,0.05,0.04
667797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.14,0.03,0.01,0.05,0.15,0.14,0.1,0.08,0.1,0.03,0.02,0.04
667798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.18,0.03,0.02,0.01,0.19,0.1,0.11,0.07,0.07,0.06,0.05,0.06
667799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.18,0.0,0.04,0.05,0.16,0.08,0.03,0.09,0.12,0.05,0.06,0.04
669234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.04,0.01,0.02,0.05,0.15,0.05,0.09,0.1,0.05,0.06
669235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.02,0.01,0.02,0.04,0.06,0.04,0.11,0.14,0.08,0.03,0.1,0.06,0.07,0.1
669236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.03,0.05,0.09,0.02,0.14,0.1,0.1,0.09,0.08,0.05,0.04,0.09
669237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.01,0.0,0.02,0.06,0.04,0.03,0.17,0.12,0.07,0.05,0.08,0.11,0.06,0.08
669239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.05,0.03,0.03,0.04,0.16,0.13,0.09,0.03,0.1,0.07,0.09,0.05
670675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.08,0.06,0.05,0.07,0.08,0.09,0.06,0.11,0.09,0.11,0.09
639009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.04,0.02,0.0,0.03,0.05,0.01,0.04,0.11
640449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.01,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.04,0.11,0.12,0.14,0.15,0.09
641888,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0.02,0.18,0.09,0.1,0.15,0.13,0.01,0.03,0.04,0.02
641889,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.01,0.0,0.05,0.04,0.0,0.0,0.0,0.0,0.03,0.11,0.13,0.12,0.14,0.11,0.02,0.02,0.03,0.02
641891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.04,0.04,0.0,0.0,0.0,0.01,0.02,0.04,0.11,0.05,0.09,0.06,0.14,0.13,0.1
643319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643328,0.0,0.07,0.0,0.0,0.0,0.07,0.01,0.0,0.0,0.05,0.08,0.05,0.03,0.04,0.06,0.15,0.15,0.01,0.03,0.08,0.04,0.02,0.01,0.01,0.0
643329,0.0,0.04,0.0,0.0,0.0,0.11,0.02,0.01,0.0,0.1,0.06,0.01,0.0,0.03,0.05,0.18,0.21,0.02,0.02,0.06,0.02,0.01,0.0,0.01,0.03
643330,0.0,0.03,0.0,0.0,0.0,0.09,0.03,0.0,0.0,0.15,0.07,0.02,0.01,0.04,0.06,0.12,0.13,0.02,0.06,0.07,0.05,0.0,0.0,0.02,0.02
644757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.06,0.06,0.02,0.04,0.03,0.03,0.18,0.12,0.1,0.14
644760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.04,0.08,0.03,0.02,0.02,0.06,0.01,0.25,0.15,0.07,0.13
644761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.08,0.05,0.03,0.03,0.06,0.0,0.24,0.18,0.07,0.12
644762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.08,0.05,0.04,0.03,0.06,0.01,0.21,0.16,0.07,0.14
644763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644768,0.0,0.0,0.0,0.0,0.0,0.18,0.02,0.0,0.01,0.11,0.05,0.02,0.0,0.03,0.1,0.16,0.09,0.06,0.03,0.07,0.03,0.0,0.0,0.01,0.02
644769,0.0,0.05,0.0,0.0,0.0,0.13,0.08,0.0,0.02,0.09,0.03,0.01,0.0,0.03,0.07,0.12,0.15,0.06,0.06,0.06,0.0,0.0,0.0,0.01,0.0
644770,0.0,0.02,0.0,0.0,0.0,0.13,0.03,0.02,0.0,0.16,0.03,0.01,0.0,0.03,0.03,0.13,0.14,0.06,0.07,0.08,0.02,0.0,0.0,0.01,0.02
644771,0.0,0.05,0.0,0.0,0.0,0.04,0.02,0.01,0.01,0.07,0.05,0.04,0.02,0.01,0.12,0.17,0.14,0.02,0.05,0.02,0.03,0.02,0.04,0.03,0.02
646198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.15,0.0,0.0,0.02,0.03,0.0,0.0,0.16,0.15,0.07,0.15,0.14,0.03,0.01,0.0
646199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.1,0.0,0.01,0.02,0.03,0.04,0.02,0.25,0.13,0.03,0.09,0.13,0.04,0.01,0.0
646200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.1,0.01,0.0,0.0,0.04,0.05,0.0,0.27,0.06,0.06,0.15,0.12,0.02,0.0,0.0
646201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.07,0.0,0.01,0.02,0.01,0.06,0.02,0.21,0.14,0.06,0.16,0.07,0.01,0.0,0.01
646202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.1,0.05,0.1,0.01,0.18,0.04,0.08,0.03,0.25,0.08,0.0,0.03
646203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.04,0.08,0.08,0.19,0.05,0.06,0.02,0.25,0.07,0.03,0.06
646205,0.0,0.02,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.02,0.02,0.02,0.0,0.02,0.18,0.2,0.2,0.0,0.04,0.03,0.01,0.01,0.07,0.04,0.04
