node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
657725,0.0,0.14,0.07,0.0,0.0,0.09,0.05,0.03,0.01,0.1,0.04,0.04,0.05,0.09,0.03,0.04,0.04,0.02,0.02,0.0,0.01,0.0,0.01,0.0,0.0
657726,0.0,0.05,0.02,0.01,0.0,0.26,0.12,0.03,0.01,0.07,0.05,0.07,0.04,0.08,0.01,0.01,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0
657727,0.0,0.07,0.07,0.03,0.0,0.02,0.04,0.04,0.01,0.15,0.07,0.06,0.02,0.07,0.02,0.04,0.02,0.04,0.05,0.03,0.02,0.0,0.0,0.01,0.0
659155,0.0,0.01,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659156,0.0,0.03,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659157,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659158,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659159,0.0,0.29,0.16,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.05,0.05,0.0,0.0,0.01,0.02,0.03,0.03
659160,0.0,0.27,0.06,0.05,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.03,0.06,0.01,0.01,0.01,0.04,0.03,0.01
659161,0.0,0.3,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.02,0.08,0.07,0.01,0.0,0.05,0.0,0.03,0.04
659162,0.0,0.22,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.04,0.03,0.06,0.02,0.0,0.04,0.03,0.01,0.04
659163,0.0,0.31,0.11,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.06,0.09,0.01,0.0,0.03,0.02,0.02,0.02
659164,0.0,0.22,0.11,0.05,0.0,0.07,0.08,0.0,0.0,0.07,0.03,0.02,0.0,0.03,0.05,0.0,0.02,0.05,0.05,0.02,0.03,0.0,0.02,0.0,0.0
659165,0.0,0.27,0.15,0.05,0.0,0.05,0.09,0.0,0.0,0.06,0.05,0.01,0.02,0.04,0.0,0.01,0.01,0.06,0.01,0.02,0.0,0.0,0.0,0.0,0.02
659166,0.0,0.0,0.0,0.0,0.0,0.2,0.17,0.03,0.01,0.04,0.04,0.03,0.02,0.07,0.02,0.06,0.04,0.06,0.04,0.01,0.01,0.0,0.01,0.01,0.01
659167,0.0,0.0,0.0,0.0,0.0,0.05,0.12,0.07,0.0,0.12,0.07,0.08,0.02,0.07,0.02,0.01,0.07,0.05,0.05,0.03,0.02,0.0,0.01,0.01,0.01
659168,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.03,0.0,0.02,0.04,0.04,0.01,0.16,0.05,0.04,0.05,0.07,0.03,0.03,0.04,0.05,0.02,0.03,0.02
660593,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660594,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660595,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660596,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660597,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660598,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660599,0.0,0.27,0.1,0.02,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.06,0.04,0.0,0.0,0.02,0.04,0.01,0.03
660600,0.0,0.31,0.1,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.08,0.02,0.01,0.0,0.01,0.02,0.01,0.01
660601,0.0,0.27,0.13,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.02,0.05,0.07,0.0,0.0,0.02,0.05,0.01,0.02
660602,0.0,0.24,0.15,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.07,0.09,0.0,0.0,0.0,0.04,0.03,0.04
660603,0.0,0.35,0.08,0.07,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0.03,0.05,0.06,0.0,0.01,0.02,0.02,0.01,0.0
660604,0.0,0.32,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.05,0.1,0.0,0.0,0.02,0.01,0.01,0.01
660605,0.0,0.2,0.16,0.02,0.0,0.0,0.03,0.0,0.0,0.07,0.04,0.02,0.04,0.04,0.01,0.0,0.02,0.08,0.04,0.01,0.02,0.03,0.03,0.01,0.02
660606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.12,0.08,0.06,0.06,0.03,0.06,0.02,0.06,0.04,0.05,0.07,0.05,0.01,0.03,0.02
660607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.11,0.02,0.05,0.01,0.07,0.02,0.08,0.03,0.04,0.06,0.05,0.05,0.02,0.01
660608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.1,0.07,0.0,0.13,0.04,0.04,0.06,0.05,0.07,0.02,0.05,0.05,0.05,0.03,0.01
660609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.06,0.0,0.02,0.02,0.03,0.03,0.12,0.1,0.03,0.06,0.06,0.04,0.03,0.04
662034,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662035,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662036,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.02,0.0,0.0
662037,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.01,0.05,0.0,0.0
662038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.02,0.05,0.0,0.0
662039,0.0,0.3,0.15,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.03,0.05,0.04,0.01,0.0,0.0,0.05,0.01,0.04
662040,0.0,0.27,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.07,0.03,0.0,0.01,0.01,0.04,0.06,0.06
662041,0.0,0.31,0.11,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.02,0.02,0.05,0.01,0.0,0.02,0.05,0.02,0.04
662042,0.0,0.37,0.06,0.05,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.03,0.09,0.01,0.0,0.02,0.01,0.01,0.03
662043,0.0,0.36,0.04,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.05,0.04,0.02,0.0,0.06,0.03,0.05,0.01
662044,0.0,0.3,0.12,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.02,0.02,0.07,0.0,0.01,0.0,0.02,0.01,0.02
662045,0.0,0.43,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.01,0.02,0.01,0.04,0.07,0.07,0.04,0.0,0.02,0.01,0.0
662046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.05,0.03,0.0,0.04,0.09,0.19,0.04,0.05,0.04,0.04,0.09
662047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.0,0.0,0.04,0.09,0.21,0.03,0.07,0.02,0.06,0.06
662048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.03,0.02,0.02,0.15,0.22,0.04,0.05,0.05,0.03,0.06
662049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.02,0.01,0.03,0.06,0.24,0.09,0.04,0.07,0.02,0.05
662050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.01,0.02,0.06,0.08,0.06,0.07,0.1,0.06,0.06
663475,0.0,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01
663476,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.11,0.0,0.0
663477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.03,0.0,0.0,0.05,0.12,0.0,0.0
663478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.03,0.03,0.0,0.0,0.06,0.09,0.0,0.01
663479,0.0,0.26,0.1,0.05,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.02,0.06,0.1,0.0,0.03,0.03,0.04,0.03,0.02
663480,0.0,0.28,0.03,0.04,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.01,0.04,0.05,0.01,0.0,0.02,0.05,0.04,0.01
663481,0.0,0.3,0.04,0.05,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.02,0.03,0.09,0.01,0.0,0.02,0.01,0.01,0.03
663482,0.0,0.3,0.05,0.04,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.0,0.01,0.02,0.04,0.01,0.02
663483,0.0,0.2,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.05,0.0,0.0,0.04,0.03,0.02,0.01
663484,0.0,0.26,0.12,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.01,0.0,0.01,0.06,0.03,0.02,0.01,0.03,0.01,0.0,0.03
663485,0.0,0.24,0.08,0.05,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.06,0.08,0.06,0.02,0.03,0.06,0.07,0.04
663486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.14,0.0,0.05,0.11,0.13,0.02
663487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.13,0.0,0.05,0.12,0.12,0.02
663488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.07,0.0,0.06,0.13,0.13,0.02
663489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.07,0.02,0.05,0.13,0.17,0.03
664916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.07,0.12,0.0,0.01
664917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.01,0.07,0.0,0.0,0.08,0.15,0.0,0.0
664918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.08,0.14,0.0,0.01
664919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.03,0.0,0.0,0.03,0.1,0.01,0.05
666355,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.04,0.08,0.02,0.03
666356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.01,0.05,0.17,0.0,0.01
666357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.02,0.04,0.0,0.0,0.08,0.15,0.0,0.01
666358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.03,0.0,0.02,0.08,0.14,0.0,0.0
666359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.02,0.01,0.0,0.02,0.06,0.06,0.0,0.02
667793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01
667794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.06,0.0,0.02
667795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.02,0.03,0.08,0.01,0.02
667796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.04,0.08,0.1,0.0,0.0
667797,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.04,0.0,0.02,0.09,0.09,0.01,0.03
667798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.03,0.04,0.13,0.01,0.0
667799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.02,0.01,0.03,0.0,0.0,0.02,0.06,0.02,0.02
669234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.11,0.0,0.01
669235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.02,0.01,0.01,0.01,0.13,0.01,0.03
669236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.04,0.0,0.02,0.04,0.11,0.0,0.01
669237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.0,0.01,0.02,0.02,0.0,0.01,0.02,0.09,0.0,0.04
669239,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.05,0.01,0.02,0.04
670675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.06,0.0,0.01,0.01,0.06,0.0,0.02
639009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643328,0.0,0.11,0.09,0.02,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.04,0.14,0.16,0.0,0.0,0.0,0.0,0.0,0.0
643329,0.0,0.15,0.06,0.02,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.13,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0
643330,0.0,0.15,0.05,0.02,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.1,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0
644757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.08,0.04,0.06,0.09,0.07,0.07
644760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.0,0.02,0.08,0.04,0.03,0.11,0.12,0.03,0.02
644761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.03,0.02,0.03,0.07,0.02,0.02,0.15,0.12,0.02,0.03
644762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.02,0.03,0.06,0.05,0.02,0.01,0.17,0.11,0.01,0.03
644763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644768,0.0,0.14,0.13,0.05,0.0,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.11,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.0
644769,0.0,0.14,0.08,0.03,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.14,0.21,0.0,0.0,0.0,0.0,0.0,0.0
644770,0.0,0.13,0.09,0.04,0.0,0.01,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.09,0.08,0.18,0.0,0.0,0.0,0.0,0.0,0.0
644771,0.0,0.19,0.08,0.01,0.0,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.11,0.11,0.17,0.0,0.0,0.0,0.0,0.0,0.0
646198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.01,0.02,0.02,0.03,0.0,0.02,0.2,0.1,0.07
646199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.0,0.02,0.04,0.11,0.06,0.01,0.15,0.12,0.05,0.03
646200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.06,0.04,0.01,0.08,0.08,0.08,0.05,0.12,0.06,0.04,0.04
646201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.03,0.03,0.05,0.03,0.02,0.13,0.11,0.03,0.02,0.1,0.1,0.04,0.04
646202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.04,0.05,0.02,0.04,0.01,0.01,0.18,0.11,0.03,0.02,0.08,0.07,0.04,0.05
646203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.03,0.05,0.02,0.04,0.02,0.01,0.13,0.08,0.11,0.01,0.08,0.06,0.08,0.01
646205,0.0,0.12,0.11,0.03,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.07,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.0
